vendor_id,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,rate_code_id,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-06-01 00:16:28,2016-06-01 00:30:06,1,5.04,-73.982833862304688,40.731025695800781,1,N,-73.946151733398438,40.792453765869141,2,15.50,0.50,0.50,0.00,0.00,0.30,16.80
2,2016-06-01 00:16:28,2016-06-01 00:40:50,2,16.36,-73.790519714355469,40.644210815429688,1,N,-73.948318481445312,40.726478576660156,2,44.50,0.50,0.50,0.00,0.00,0.30,45.80
2,2016-06-01 00:16:28,2016-06-01 00:22:12,1,1.35,-73.988578796386719,40.737098693847656,1,N,-73.973533630371094,40.752891540527344,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:16:29,2016-06-01 00:29:10,2,2.10,-73.986991882324219,40.739559173583984,1,N,-73.968978881835938,40.764034271240234,2,10.50,0.50,0.50,0.00,0.00,0.30,11.80
1,2016-06-01 00:16:29,2016-06-01 00:37:02,1,9.80,-73.863639831542969,40.769630432128906,1,N,-73.985237121582031,40.759483337402344,1,29.00,0.50,0.50,10.75,5.54,0.30,46.59
1,2016-06-01 00:16:29,2016-06-01 00:19:30,1,0.90,-73.987785339355469,40.749668121337891,1,N,-73.979690551757812,40.761726379394531,2,5.00,0.50,0.50,0.00,0.00,0.30,6.30
2,2016-06-01 00:16:29,2016-06-01 00:23:54,1,2.19,-73.978805541992188,40.736396789550781,1,N,-73.975471496582031,40.760574340820312,1,8.50,0.50,0.50,1.70,0.00,0.30,11.50
2,2016-06-01 00:16:29,2016-06-01 00:20:34,5,1.60,-74.003311157226563,40.727138519287109,1,N,-73.989158630371094,40.747798919677734,1,6.50,0.50,0.50,1.56,0.00,0.30,9.36
1,2016-06-01 00:16:30,2016-06-01 00:20:31,1,1.50,-73.992454528808594,40.769096374511719,1,N,-73.993026733398437,40.752262115478516,1,6.50,0.50,0.50,1.55,0.00,0.30,9.35
1,2016-06-01 00:16:30,2016-06-01 00:22:13,1,1.50,-73.977050781250000,40.774887084960938,1,N,-73.967826843261719,40.760414123535156,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
1,2016-06-01 00:16:30,2016-06-01 00:37:20,1,7.60,-73.863700866699219,40.769851684570313,1,N,-73.971527099609375,40.750659942626953,1,24.00,0.50,0.50,1.50,0.00,0.30,26.80
1,2016-06-01 00:16:31,2016-06-01 00:20:44,1,1.20,-73.852714538574219,40.734432220458984,1,N,-73.856910705566406,40.725643157958984,1,5.50,0.50,0.50,1.35,0.00,0.30,8.15
2,2016-06-01 00:16:31,2016-06-01 00:27:50,1,2.57,-73.998573303222656,40.717220306396484,1,N,-73.997009277343750,40.742401123046875,1,10.50,0.50,0.50,2.36,0.00,0.30,14.16
1,2016-06-01 00:16:33,2016-06-01 00:24:21,2,1.60,-74.006111145019531,40.740493774414062,1,N,-73.995445251464844,40.759563446044922,1,8.00,0.50,0.50,1.85,0.00,0.30,11.15
1,2016-06-01 00:16:33,2016-06-01 00:43:51,1,7.50,-73.961441040039063,40.796325683593750,1,N,-73.891349792480469,40.746402740478516,1,24.50,0.50,0.50,6.45,0.00,0.30,32.25
2,2016-06-01 00:16:33,2016-06-01 00:30:15,2,2.87,-73.982177734375000,40.764999389648438,1,N,-74.008438110351563,40.734889984130859,2,12.00,0.50,0.50,0.00,0.00,0.30,13.30
2,2016-06-01 00:16:33,2016-06-01 00:19:24,6,1.27,-73.973541259765625,40.789749145507812,1,N,-73.959251403808594,40.799278259277344,1,5.50,0.50,0.50,1.00,0.00,0.30,7.80
2,2016-06-01 00:16:34,2016-06-01 00:28:20,2,3.69,-73.978538513183594,40.745429992675781,1,N,-73.942527770996094,40.790599822998047,2,13.00,0.50,0.50,0.00,0.00,0.30,14.30
2,2016-06-01 00:16:34,2016-06-01 00:29:46,2,3.66,-73.977722167968750,40.746158599853516,1,N,-73.977722167968750,40.746158599853516,1,13.50,0.50,0.50,1.75,0.00,0.30,16.55
2,2016-06-01 00:16:34,2016-06-01 00:33:10,1,9.12,-73.863517761230469,40.770038604736328,1,N,-73.982711791992188,40.745281219482422,1,26.50,0.50,0.50,6.67,5.54,0.30,40.01
2,2016-06-01 00:16:35,2016-06-01 00:16:37,1,0.00,0.000000000000000,0.000000000000000,5,N,-73.811050415039063,40.722229003906250,1,26.00,0.00,0.50,4.00,0.00,0.30,30.80
1,2016-06-01 00:16:36,2016-06-01 00:20:26,2,1.00,-73.992111206054687,40.729125976562500,1,N,-73.994132995605469,40.741004943847656,1,5.50,0.50,0.50,1.35,0.00,0.30,8.15
1,2016-06-01 00:16:37,2016-06-01 00:35:29,1,10.60,-73.782325744628906,40.644565582275391,1,Y,-73.917938232421875,40.639652252197266,1,30.50,0.50,0.50,6.35,0.00,0.30,38.15
1,2016-06-01 00:16:37,2016-06-01 00:23:29,2,1.50,-73.990463256835938,40.761661529541016,1,N,-73.978759765625000,40.777404785156250,1,7.50,0.50,0.50,1.00,0.00,0.30,9.80
2,2016-06-01 00:16:37,2016-06-01 00:47:37,1,19.40,-73.975296020507812,40.790031433105469,1,N,-73.982627868652344,40.687625885009766,2,53.50,0.50,0.50,0.00,0.00,0.30,54.80
1,2016-06-01 00:16:38,2016-06-01 00:37:24,1,14.10,-73.782455444335937,40.644741058349609,1,N,-73.927833557128906,40.738307952880859,2,38.00,0.50,0.50,0.00,0.00,0.30,39.30
1,2016-06-01 00:16:38,2016-06-01 00:44:31,1,17.70,-73.782142639160156,40.644828796386719,1,N,-73.973396301269531,40.690994262695313,1,48.50,0.50,0.50,5.00,0.00,0.30,54.80
1,2016-06-01 00:16:39,2016-06-01 00:21:38,1,1.10,-73.989868164062500,40.760738372802734,1,N,-73.974510192871094,40.761676788330078,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
2,2016-06-01 00:16:39,2016-06-01 00:25:33,6,2.86,-73.955619812011719,40.772453308105469,1,N,-73.981803894042969,40.736740112304688,1,10.50,0.50,0.50,2.00,0.00,0.30,13.80
2,2016-06-01 00:16:40,2016-06-01 00:34:16,2,11.79,-73.788398742675781,40.647480010986328,1,N,-73.898300170898438,40.724388122558594,2,32.50,0.50,0.50,0.00,0.00,0.30,33.80
1,2016-06-01 00:16:41,2016-06-01 00:20:36,1,0.60,-73.994415283203125,40.750152587890625,1,N,-74.002349853515625,40.746879577636719,1,5.00,0.50,0.50,1.25,0.00,0.30,7.55
2,2016-06-01 00:16:41,2016-06-01 00:22:15,3,2.22,-73.958900451660156,40.768180847167969,1,N,-73.979553222656250,40.739868164062500,1,8.00,0.50,0.50,1.86,0.00,0.30,11.16
2,2016-06-01 00:16:41,2016-06-01 00:34:53,5,6.54,-73.987739562988281,40.765495300292969,1,N,-73.937286376953125,40.824222564697266,1,21.00,0.50,0.50,5.58,0.00,0.30,27.88
1,2016-06-01 00:16:42,2016-06-01 00:29:19,1,1.90,-74.003768920898438,40.722770690917969,1,N,-73.978401184082031,40.725421905517578,2,10.00,0.50,0.50,0.00,0.00,0.30,11.30
2,2016-06-01 00:16:42,2016-06-01 00:24:47,1,1.99,-73.924766540527344,40.702480316162109,1,N,-73.938438415527344,40.686130523681641,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
1,2016-06-01 00:16:43,2016-06-01 00:56:39,3,23.40,-73.984878540039063,40.747985839843750,5,N,-74.301170349121094,40.874504089355469,1,120.00,0.00,0.00,26.15,10.50,0.30,156.95
1,2016-06-01 00:16:43,2016-06-01 00:22:53,1,1.40,-74.004135131835938,40.720932006835938,1,N,-74.012741088867188,40.704227447509766,1,7.00,0.50,0.50,1.65,0.00,0.30,9.95
2,2016-06-01 00:16:43,2016-06-01 00:22:37,1,0.00,-73.899139404296875,40.850528717041016,1,N,-73.899131774902344,40.850524902343750,2,2.50,0.50,0.50,0.00,0.00,0.30,3.80
2,2016-06-01 00:16:43,2016-06-01 00:41:33,2,5.98,-73.997360229492188,40.719326019287109,1,N,-73.950035095214844,40.746406555175781,2,21.00,0.50,0.50,0.00,0.00,0.30,22.30
2,2016-06-01 00:16:44,2016-06-01 00:24:32,5,1.35,-73.999626159667969,40.728420257568359,1,N,-74.009056091308594,40.738197326660156,1,7.50,0.50,0.50,1.76,0.00,0.30,10.56
2,2016-06-01 00:16:44,2016-06-01 00:25:45,1,2.65,-73.987060546875000,40.755935668945313,1,N,-73.977149963378906,40.784812927246094,1,10.00,0.50,0.50,2.70,0.00,0.30,14.00
1,2016-06-01 00:16:45,2016-06-01 00:25:28,1,1.50,-73.986671447753906,40.741626739501953,1,N,-73.992996215820313,40.754482269287109,1,8.00,0.50,0.50,1.86,0.00,0.30,11.16
1,2016-06-01 00:16:45,2016-06-01 00:35:01,1,5.70,-73.980453491210937,40.751194000244141,1,N,-73.953445434570312,40.710739135742187,1,20.00,0.50,0.50,3.00,0.00,0.30,24.30
2,2016-06-01 00:16:45,2016-06-01 00:30:46,6,7.08,-73.870796203613281,40.773696899414063,1,N,-73.957061767578125,40.744674682617188,1,21.00,0.50,0.50,5.58,0.00,0.30,27.88
2,2016-06-01 00:16:45,2016-06-01 00:23:39,1,1.26,-73.993385314941406,40.719112396240234,1,N,-73.989974975585937,40.733310699462891,1,6.50,0.50,0.50,1.95,0.00,0.30,9.75
2,2016-06-01 00:16:45,2016-06-01 00:26:01,2,1.14,-73.992088317871094,40.753311157226563,1,N,-73.980697631835938,40.755931854248047,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
2,2016-06-01 00:16:46,2016-06-01 00:20:56,3,0.71,-74.003974914550781,40.751983642578125,1,N,-73.992622375488281,40.747112274169922,1,5.00,0.50,0.50,1.26,0.00,0.30,7.56
2,2016-06-01 00:16:46,2016-06-01 00:26:53,1,3.04,-73.994247436523438,40.746147155761719,1,N,-74.011940002441406,40.707588195800781,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
2,2016-06-01 00:16:46,2016-06-01 00:57:05,6,10.65,-73.994087219238281,40.703262329101563,1,N,-73.966995239257813,40.806823730468750,1,35.50,0.50,0.50,6.20,0.00,0.30,43.00
2,2016-06-01 00:16:46,2016-06-01 00:33:51,1,4.18,-73.967956542968750,40.762306213378906,1,N,-73.898017883300781,40.745147705078125,1,15.00,0.50,0.50,2.50,0.00,0.30,18.80
1,2016-06-01 00:16:47,2016-06-01 00:32:57,4,3.10,-73.985229492187500,40.732574462890625,1,N,-73.988906860351563,40.763637542724609,1,13.50,0.50,0.50,2.95,0.00,0.30,17.75
1,2016-06-01 00:16:47,2016-06-01 00:29:00,2,2.50,-73.940910339355469,40.711956024169922,1,N,-73.954627990722656,40.687049865722656,1,11.00,0.50,0.50,2.45,0.00,0.30,14.75
2,2016-06-01 00:16:47,2016-06-01 00:31:14,1,3.93,-73.981910705566406,40.770278930664063,1,N,-73.947402954101563,40.806919097900391,1,14.50,0.50,0.50,2.00,0.00,0.30,17.80
1,2016-06-01 00:16:48,2016-06-01 00:40:27,1,5.70,-74.003448486328125,40.722148895263672,1,N,-73.914443969726562,40.691238403320312,1,21.00,0.50,0.50,4.45,0.00,0.30,26.75
2,2016-06-01 00:16:48,2016-06-01 00:33:48,1,1.77,-74.008193969726562,40.741340637207031,1,N,-74.001113891601563,40.761848449707031,1,12.00,0.50,0.50,3.32,0.00,0.30,16.62
1,2016-06-01 00:16:50,2016-06-01 00:26:16,1,2.40,-73.984489440917969,40.759750366210938,1,N,-74.006187438964844,40.743862152099609,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
1,2016-06-01 00:16:50,2016-06-01 00:33:00,1,3.50,-73.991546630859375,40.750110626220703,1,N,-73.956817626953125,40.771453857421875,1,14.00,0.50,0.50,3.05,0.00,0.30,18.35
1,2016-06-01 00:16:50,2016-06-01 00:27:07,1,3.30,-73.979446411132813,40.740100860595703,1,N,-73.949729919433594,40.776245117187500,1,11.50,0.50,0.50,2.56,0.00,0.30,15.36
2,2016-06-01 00:16:50,2016-06-01 00:22:37,1,0.99,-74.005958557128906,40.740264892578125,1,N,-73.989738464355469,40.734283447265625,1,6.00,0.50,0.50,1.46,0.00,0.30,8.76
2,2016-06-01 00:16:50,2016-06-01 00:44:07,4,18.00,-73.789573669433594,40.646789550781250,1,N,-73.970954895019531,40.683437347412109,1,48.50,0.50,0.50,5.00,0.00,0.30,54.80
1,2016-06-01 00:16:51,2016-06-01 00:18:18,1,0.30,-73.990356445312500,40.728820800781250,1,N,-73.992340087890625,40.725036621093750,2,3.00,0.50,0.50,0.00,0.00,0.30,4.30
2,2016-06-01 00:16:51,2016-06-01 00:35:57,1,4.27,-73.998001098632812,40.723018646240234,1,N,-73.984840393066406,40.768409729003906,1,16.00,0.50,0.50,1.00,0.00,0.30,18.30
1,2016-06-01 00:16:53,2016-06-01 00:26:26,1,2.80,-73.982307434082031,40.777111053466797,1,N,-73.956375122070313,40.808040618896484,1,10.50,0.50,0.50,2.35,0.00,0.30,14.15
1,2016-06-01 00:16:53,2016-06-01 00:36:46,1,10.40,-73.863403320312500,40.770011901855469,1,N,-73.966621398925781,40.765697479248047,1,30.00,0.50,0.50,5.00,5.54,0.30,41.84
1,2016-06-01 00:16:53,2016-06-01 00:26:28,1,1.30,-73.994529724121094,40.750511169433594,1,N,-73.987190246582031,40.741321563720703,1,8.50,0.50,0.50,2.00,0.00,0.30,11.80
1,2016-06-01 00:16:53,2016-06-01 00:58:07,1,13.40,-73.970733642578125,40.758308410644531,1,N,-73.792182922363281,40.727066040039063,1,44.00,0.50,0.50,6.00,0.00,0.30,51.30
1,2016-06-01 00:16:54,2016-06-01 00:41:51,1,8.90,-73.988281250000000,40.748798370361328,1,N,-73.851249694824219,40.720428466796875,1,29.00,0.50,0.50,7.15,5.54,0.30,42.99
2,2016-06-01 00:16:54,2016-06-01 00:20:28,2,0.81,-74.004280090332031,40.741710662841797,1,N,-74.001968383789063,40.750778198242188,1,4.50,0.50,0.50,1.16,0.00,0.30,6.96
2,2016-06-01 00:16:54,2016-06-01 00:30:58,5,3.06,-73.939460754394531,40.750118255615234,1,N,-73.886718750000000,40.755382537841797,2,12.50,0.50,0.50,0.00,0.00,0.30,13.80
2,2016-06-01 00:16:54,2016-06-01 00:28:14,1,1.93,-73.994819641113281,40.750091552734375,1,N,-73.979637145996094,40.735408782958984,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
2,2016-06-01 00:16:54,2016-06-01 00:41:54,1,16.91,-73.780647277832031,40.646289825439453,2,N,-73.973861694335937,40.750438690185547,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
1,2016-06-01 00:16:55,2016-06-01 00:22:33,1,0.90,-73.932762145996094,40.739345550537109,1,N,-73.938690185546875,40.750221252441406,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
1,2016-06-01 00:16:55,2016-06-01 00:34:19,1,8.50,-74.009330749511719,40.706497192382812,1,N,-73.936752319335937,40.796596527099609,2,25.00,0.50,0.50,0.00,0.00,0.30,26.30
1,2016-06-01 00:16:56,2016-06-01 00:38:50,1,7.60,-73.994346618652344,40.750823974609375,1,N,-73.937934875488281,40.816226959228516,1,24.00,0.50,0.50,2.53,0.00,0.30,27.83
1,2016-06-01 00:16:56,2016-06-01 00:19:03,1,0.80,-73.960563659667969,40.761486053466797,1,N,-73.952323913574219,40.772937774658203,1,4.50,0.50,0.50,1.00,0.00,0.30,6.80
2,2016-06-01 00:16:56,2016-06-01 00:43:04,1,16.24,-73.863563537597656,40.769878387451172,1,N,-73.959472656250000,40.646080017089844,1,44.50,0.50,0.50,5.00,0.00,0.30,50.80
2,2016-06-01 00:16:57,2016-06-01 00:24:26,1,1.57,-73.990318298339844,40.761699676513672,1,N,-73.999069213867188,40.747188568115234,1,6.50,0.50,0.50,5.00,0.00,0.30,12.80
2,2016-06-01 00:16:57,2016-06-01 00:30:54,1,8.22,-73.870872497558594,40.773719787597656,1,N,-73.972808837890625,40.743431091308594,1,23.50,0.50,0.50,4.55,5.54,0.30,34.89
1,2016-06-01 00:16:58,2016-06-01 00:28:18,1,3.50,-73.991836547851563,40.725967407226563,1,N,-73.959854125976562,40.771118164062500,1,12.50,0.50,0.50,2.00,0.00,0.30,15.80
1,2016-06-01 00:16:58,2016-06-01 00:19:16,1,0.40,-73.972030639648438,40.753871917724609,1,N,-73.977920532226563,40.756729125976563,2,3.50,0.50,0.50,0.00,0.00,0.30,4.80
2,2016-06-01 00:16:58,2016-06-01 00:36:24,1,9.58,-73.862815856933594,40.768856048583984,1,N,-73.986694335937500,40.738170623779297,2,28.00,0.50,0.50,0.00,5.54,0.30,34.84
2,2016-06-01 00:16:58,2016-06-01 00:28:37,1,3.65,-73.981941223144531,40.776340484619141,1,N,-73.949501037597656,40.822570800781250,1,12.50,0.50,0.50,1.00,0.00,0.30,14.80
1,2016-06-01 00:17:00,2016-06-01 00:35:32,1,5.00,-73.987319946289062,40.733314514160156,1,N,-73.969398498535156,40.788635253906250,1,17.50,0.50,0.50,1.50,0.00,0.30,20.30
2,2016-06-01 00:17:00,2016-06-01 00:22:21,1,0.87,-73.992195129394531,40.753932952880859,1,N,-73.985031127929688,40.761196136474609,2,5.50,0.50,0.50,0.00,0.00,0.30,6.80
2,2016-06-01 00:17:00,2016-06-01 00:27:19,1,2.55,-73.969360351562500,40.689510345458984,1,N,-73.952102661132813,40.717281341552734,1,10.50,0.50,0.50,2.00,0.00,0.30,13.80
2,2016-06-01 00:17:00,2016-06-01 00:22:03,1,0.76,-74.008110046386719,40.738853454589844,1,N,-74.003059387207031,40.731163024902344,1,5.00,0.50,0.50,1.26,0.00,0.30,7.56
2,2016-06-01 00:17:01,2016-06-01 00:21:13,2,1.66,-73.951301574707031,40.785480499267578,1,N,-73.966361999511719,40.764831542968750,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:17:02,2016-06-01 00:29:49,2,5.30,-73.862640380859375,40.768920898437500,1,N,-73.917274475097656,40.741050720214844,2,17.00,0.50,0.50,0.00,0.00,0.30,18.30
1,2016-06-01 00:17:02,2016-06-01 00:33:38,1,4.70,-74.005653381347656,40.726806640625000,1,N,-73.933250427246094,40.704921722412109,1,17.00,0.50,0.50,3.65,0.00,0.30,21.95
2,2016-06-01 00:17:03,2016-06-01 00:21:13,2,0.82,-73.955047607421875,40.780330657958984,1,N,-73.949180603027344,40.788459777832031,1,5.00,0.50,0.50,0.70,0.00,0.30,7.00
2,2016-06-01 00:17:03,2016-06-01 00:30:28,1,9.75,-73.863548278808594,40.769851684570313,1,N,-73.989257812500000,40.721050262451172,1,27.00,0.50,0.50,5.66,0.00,0.30,33.96
2,2016-06-01 00:17:03,2016-06-01 00:30:44,1,2.89,-73.869682312011719,40.772468566894531,1,N,-73.869682312011719,40.772468566894531,1,12.50,0.50,0.50,3.45,0.00,0.30,17.25
1,2016-06-01 00:17:04,2016-06-01 00:27:29,1,3.70,-73.957565307617188,40.722248077392578,1,N,-73.986000061035156,40.692142486572266,1,13.00,0.50,0.50,2.00,0.00,0.30,16.30
2,2016-06-01 00:17:04,2016-06-01 00:26:13,1,0.47,-74.011497497558594,40.704143524169922,1,N,-74.010581970214844,40.703685760498047,1,7.00,0.50,0.50,1.66,0.00,0.30,9.96
2,2016-06-01 00:17:04,2016-06-01 00:20:16,1,0.71,-73.999450683593750,40.733535766601563,1,N,-73.989097595214844,40.730583190917969,2,4.50,0.50,0.50,0.00,0.00,0.30,5.80
2,2016-06-01 00:17:04,2016-06-01 00:32:30,1,8.12,-73.941268920898437,40.711917877197266,1,N,-73.979850769042969,40.651302337646484,1,24.00,0.50,0.50,5.06,0.00,0.30,30.36
1,2016-06-01 00:17:05,2016-06-01 00:23:43,1,0.80,-73.976219177246094,40.763927459716797,1,N,-73.981605529785156,40.771869659423828,2,6.00,0.50,0.50,0.00,0.00,0.30,7.30
2,2016-06-01 00:17:05,2016-06-01 00:25:05,2,1.17,-73.985061645507813,40.762409210205078,1,N,-73.968017578125000,40.755661010742187,2,7.00,0.50,0.50,0.00,0.00,0.30,8.30
2,2016-06-01 00:17:05,2016-06-01 00:31:30,1,2.87,-73.972969055175781,40.752891540527344,1,N,-73.991790771484375,40.719528198242187,1,12.50,0.50,0.50,2.76,0.00,0.30,16.56
2,2016-06-01 00:17:05,2016-06-01 00:28:15,1,2.78,-73.979042053222656,40.777145385742188,1,N,-73.975738525390625,40.747974395751953,1,11.00,0.50,0.50,2.46,0.00,0.30,14.76
2,2016-06-01 00:17:05,2016-06-01 00:40:53,1,8.40,-73.873069763183594,40.774131774902344,1,N,-73.984382629394531,40.766998291015625,1,27.50,0.50,0.50,4.00,0.00,0.30,32.80
2,2016-06-01 00:17:05,2016-06-01 00:38:28,3,5.75,-73.987434387207031,40.719852447509766,1,N,-73.980117797851563,40.782348632812500,2,19.50,0.50,0.50,0.00,0.00,0.30,20.80
1,2016-06-01 00:17:07,2016-06-01 00:33:33,1,4.30,-73.961799621582031,40.763492584228516,1,N,-73.964767456054688,40.806503295898437,2,16.00,0.50,0.50,0.00,0.00,0.30,17.30
2,2016-06-01 00:17:07,2016-06-01 00:26:52,2,1.88,-73.994018554687500,40.751350402832031,1,N,-73.972808837890625,40.755180358886719,2,8.50,0.50,0.50,0.00,0.00,0.30,9.80
1,2016-06-01 00:17:08,2016-06-01 00:25:39,1,1.10,-73.985504150390625,40.757061004638672,1,N,-73.972351074218750,40.754993438720703,1,7.00,0.50,0.50,1.65,0.00,0.30,9.95
1,2016-06-01 00:17:08,2016-06-01 00:41:09,1,5.00,-74.008705139160156,40.711048126220703,1,N,-73.945098876953125,40.689197540283203,1,20.50,0.50,0.50,0.00,0.00,0.30,21.80
1,2016-06-01 00:17:09,2016-06-01 00:23:22,1,1.30,-73.994422912597656,40.750194549560547,1,N,-73.982673645019531,40.761787414550781,2,6.50,0.50,0.50,0.00,0.00,0.30,7.80
1,2016-06-01 00:17:10,2016-06-01 00:37:57,1,12.30,-73.870513916015625,40.773628234863281,1,N,-73.769935607910156,40.657703399658203,1,34.50,0.50,0.50,2.00,0.00,0.30,37.80
1,2016-06-01 00:17:11,2016-06-01 00:28:20,2,2.70,-73.985908508300781,40.759895324707031,1,N,-73.957946777343750,40.780479431152344,2,11.00,0.50,0.50,0.00,0.00,0.30,12.30
1,2016-06-01 00:17:11,2016-06-01 00:29:16,1,1.30,-73.974929809570313,40.751991271972656,1,N,-73.996475219726563,40.760501861572266,1,9.00,0.50,0.50,2.55,0.00,0.30,12.85
2,2016-06-01 00:17:11,2016-06-01 00:26:49,5,3.21,-74.014076232910156,40.715179443359375,1,N,-73.983352661132813,40.714851379394531,1,11.50,0.50,0.50,2.56,0.00,0.30,15.36
2,2016-06-01 00:17:12,2016-06-01 00:26:55,1,1.39,-73.968200683593750,40.766525268554688,1,N,-73.963363647460937,40.775112152099609,2,8.00,0.50,0.50,0.00,0.00,0.30,9.30
2,2016-06-01 00:17:12,2016-06-01 00:28:23,2,2.30,-73.993621826171875,40.746990203857422,1,N,-73.987426757812500,40.724788665771484,2,9.50,0.50,0.50,0.00,0.00,0.30,10.80
2,2016-06-01 00:17:12,2016-06-01 00:34:06,1,7.60,-73.993629455566406,40.751411437988281,1,N,-73.943847656250000,40.838428497314453,1,23.00,0.50,0.50,3.00,0.00,0.30,27.30
2,2016-06-01 00:17:12,2016-06-01 00:27:55,1,4.92,-73.978889465332031,40.744342803955078,1,N,-74.009750366210937,40.705986022949219,1,15.50,0.50,0.50,3.36,0.00,0.30,20.16
2,2016-06-01 00:17:13,2016-06-01 00:26:01,1,1.29,-73.979309082031250,40.753749847412109,1,N,-73.978973388671875,40.741149902343750,1,8.00,0.50,0.50,2.32,0.00,0.30,11.62
1,2016-06-01 00:17:15,2016-06-01 00:26:40,1,1.40,-73.998138427734375,40.722866058349609,1,N,-74.002418518066406,40.733558654785156,1,8.50,0.50,0.50,2.20,0.00,0.30,12.00
1,2016-06-01 00:17:15,2016-06-01 00:46:57,1,7.50,-73.987457275390625,40.738750457763672,1,N,-73.945297241210938,40.828285217285156,1,26.00,0.50,0.50,5.46,0.00,0.30,32.76
1,2016-06-01 00:17:15,2016-06-01 00:26:12,1,1.10,-73.993598937988281,40.745880126953125,1,N,-73.975944519042969,40.740592956542969,1,7.50,0.50,0.50,1.75,0.00,0.30,10.55
1,2016-06-01 00:17:15,2016-06-01 00:29:53,2,2.50,-73.981254577636719,40.768989562988281,1,N,-73.948272705078125,40.772094726562500,1,11.00,0.50,0.50,2.45,0.00,0.30,14.75
2,2016-06-01 00:17:15,2016-06-01 00:39:37,2,8.86,-74.003021240234375,40.733314514160156,1,N,-73.942497253417969,40.818965911865234,1,26.50,0.50,0.50,6.95,0.00,0.30,34.75
2,2016-06-01 00:17:16,2016-06-01 00:48:28,1,21.13,-73.789337158203125,40.646919250488281,2,N,-73.978919982910156,40.762145996093750,1,52.00,0.00,0.50,11.67,5.54,0.30,70.01
2,2016-06-01 00:17:16,2016-06-01 00:32:02,1,4.26,-73.994041442871094,40.751281738281250,1,N,-73.953796386718750,40.798770904541016,1,15.50,0.50,0.50,3.36,0.00,0.30,20.16
1,2016-06-01 00:17:17,2016-06-01 00:28:17,3,3.40,-73.954162597656250,40.774688720703125,1,N,-73.924819946289063,40.745544433593750,2,11.50,0.50,0.50,0.00,0.00,0.30,12.80
2,2016-06-01 00:17:18,2016-06-01 00:25:08,1,1.53,-73.983596801757812,40.760799407958984,1,N,-73.980789184570313,40.744789123535156,1,7.50,0.50,0.50,1.76,0.00,0.30,10.56
1,2016-06-01 00:17:19,2016-06-01 00:34:09,1,3.30,-73.976303100585938,40.763893127441406,1,N,-73.929008483886719,40.758136749267578,1,13.50,0.50,0.50,2.00,0.00,0.30,16.80
1,2016-06-01 00:17:19,2016-06-01 00:40:58,3,6.70,-73.968391418457031,40.759124755859375,1,N,-73.870422363281250,40.733123779296875,1,24.00,0.50,0.50,2.00,0.00,0.30,27.30
2,2016-06-01 00:17:19,2016-06-01 00:26:28,1,1.70,-73.968177795410156,40.757331848144531,1,N,-73.989791870117187,40.752311706542969,1,8.50,0.50,0.50,1.96,0.00,0.30,11.76
2,2016-06-01 00:17:20,2016-06-01 00:27:52,1,4.44,-73.988403320312500,40.723377227783203,1,N,-73.951354980468750,40.778610229492188,2,13.50,0.50,0.50,0.00,0.00,0.30,14.80
1,2016-06-01 00:17:21,2016-06-01 00:37:11,2,3.60,-73.983772277832031,40.725795745849609,1,N,-73.985321044921875,40.759635925292969,2,15.50,0.50,0.50,0.00,0.00,0.30,16.80
2,2016-06-01 00:17:21,2016-06-01 00:27:13,2,1.42,-73.994674682617188,40.750331878662109,1,N,-73.977584838867187,40.754608154296875,1,8.00,0.50,0.50,1.00,0.00,0.30,10.30
